"keyid","workid","seqno","description","performed","qty","cost","price","sale","partno","hours_charged","hours_actual","hours_pay","version","taxdollars","part_labor","discountlevel","vendorcode","tax1","tax2","tax3","tax4","tax5","tax6","tax7","tax8","tax9","tax10","acctclass","category","staticamt","techsel","TechNum","partConfirm","partCommited","accessory","part_unique","Commission","package","Symptom","LongCode","ReqCode","sMfgCode","sTSBSymptom","sTSBCategory","sTSBSystem","sUpcCode","sPartsHier","QtyConfirmed","ConfirmNum","sTSBTitle","sWDLineCode","sAffGrpId","sCatPartType","fList","bPartOrdered"
1314,455,2,"Check Coolant Flush-","Remove and replace hoses, thermostat and flush system.",0,0,0,227.5,,3.25,3.25,3.25,4,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1315,455,3,"Check Spark Plugs: Needs Tune Up.","Replace tune up pieces listed. Retest.",0,0,0,87.5,,1.25,1.25,1.25,4,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1316,455,4,"Check cigarette  lighter -","Found ground wire loose- repair as needed.",0,0,0,35,,0.5,0.5,0.5,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1317,445,2,"ENGINE TEMP SENSOR",,1,8.24,16.48,16.48,"213-310",0,0,0,4,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,104,0,-1,0,,0,0,"ACEDE",,,,,,1,,,,,,0,FALSE
1318,445,5,"KNOCK/DETONATION SENSOR",,1,34.7,69.4,69.4,"213-264",0,0,0,4,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,104,0,-1,0,,0,0,"ACEDE",,,,,,1,,,,,,0,FALSE
1319,384,14,"ANTI-FREEZE COOLANT",,3,4.25,8.5,8.5,"COOL",0,0,0,2,0,0,0,"AES",1,1,1,1,1,0,0,0,0,0,1,144,0,0,0,1,0,0,116,-1,0,,0,0,"AES",,,,,,3,,,,,,0,FALSE
1320,384,15,"Anti rust",,1,2.98,5.95,5.95,"Max 13 Antirust",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1321,384,16,"clamps",,2,0.55,1.11,1.11,"#30",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
1322,384,17,"Clamps",,6,0.55,1.11,1.11,"#10",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,6,,,,,,0,FALSE
1323,384,18,"Clamps",,2,0.55,1.11,1.11,"#28",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
1324,384,19,"Clamps",,4,0.55,1.11,1.11,"#01",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4,,,,,,0,FALSE
1325,384,20,"Hose",,7,0.5,1,1,"Heater Hose 5/8",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,7,,,,,,0,FALSE
1326,384,19.1,"Hose",,4,0.5,1,1,"Heater Hose 5/16",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4,,,,,,0,FALSE
1327,445,3,"COOLANT TEMPERATURE SENSOR - R&R [B]","1987-96 Corsica  V6",0,0,0,56,,0.8,0.8,0.8,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1328,445,4,"KNOCK SENSOR - R&R [B]","1987-94 Corsica  V6",0,0,0,49,,0.7,0.7,0.7,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1329,384,19.2,"Hydro Hose",,4,2.5,5,5,"Hydraulic Hose 3/8",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4,,,,,,0,FALSE
1330,384,19.3,"OIL FILTER",,1,4.28,9.02,9.02,"1515",0,0,0,2,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,33,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
1331,384,19.4,"ENGINE OIL",,6,0.98,1.95,1.95,"30WT",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,6,,,,,,0,FALSE
1332,384,19.5,"Eng Paint- supplied by customer",,1,0,0,0,"Paint",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1333,384,9.01,"BRAKE CLEAN",,1,2.98,5.95,5.95,"Brake clean",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1334,384,9.02,"Convertor Nuts",,4,0.75,1.5,1.5,"convertor nuts",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4,,,,,,0,FALSE
1335,384,9.03,"studs",,2,0.69,1.38,1.38,"ST-54",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
1336,384,9.04,"Brass Manifold",,2,0.46,0.63,0.63,"STN104X",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
1337,384,9.05,"HH cap Screw",,1,0.2,0.27,0.27,"401-798B",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1338,384,9.06,"Cylinder Head Core",,1,50,50,50,"Cylinder Head Core",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1339,384,9.07,"Engine 390",,1,1245,2490,1645,"K4341 Engine",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1340,452,3,"rear tail light bulbs",,2,2.21,4.42,4.42,"7443",0,0,0,3,0,0,0,"WP",1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
1341,452,4,"OIL FILTER",,1,5.99,10.99,10.99,"1356",0,0,0,2,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,20,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
1343,456,1,"Lube, oil, and filter ( oil & filter supplied by customer)","Lubricate and check chassis.  Change oil and oil filter.  Check air filter and breather filter.  Check all fluid levels and tire pressures.  Preform basic safety inspection.  Road test vehicle.",0,0,0,22,,0.31,0.21,0.21,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,120,0,4,5,0,0,0,0,-1,0,,,0,,,,,,,0,,,,,,0,FALSE
1344,384,3.1,"Replace Engine Assembly","Remove and Replace Engine Assembly As Listed.Scope Test and set to tune up specs.",0,0,0,1050,,15,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1345,458,1,"Wipers inop -","Diagnostics  - Found defective wiper motor. Replace as listed.",0,0,0,70,,1,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1346,458,2,"Check oil leak-","Reseal valve cover gaskets as listed.",0,0,0,210,,3,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1347,458,3,"Runs rough - cold dies  [possible tune up)-","Reset choke/readjust carb/ set to spec's /Scope test",0,0,0,70,,1,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1349,459,1,"Check eng light on /oil light on - oil low","SEE BELOW",0,0,0,0,,0,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1351,420,8,"TIMMING COVER SET",,1,8.34,18.53,18.53,"TCS45121",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1352,438,9,"VALVE COVER GASKETS",,1,14.27,31.71,31.71,"VS50088R",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1353,420,9,"COOLANT HOSE",,1,11.97,29.93,29.93,"10908",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1354,431,2,"RETAINER",,1,1.54,1.92,1.92,"D1AZ9E628B",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1355,431,3,"FILTER, EMISSIONS",,1,1.27,2.68,2.68,"6967",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1356,420,10,"WATER PUMP",,1,60.56,122.33,122.33,"251-594",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1357,420,11,"COOLANT TEMP SENSOR",,1,10.1,20.2,20.2,"25037332",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1358,420,12,"THERMOSTAT",,1,4.33,8.66,8.66,"131-87",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1359,420,13,"HOSE",,1,10.2,20.4,20.4,"26061X",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1360,420,14,"HOSE",,1,10.19,20.38,20.38,"24203L",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1361,420,15,"FAN SWITCH",,1,9.06,18.12,18.12,"15-71352",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1362,420,16,"CONNECTOR",,1,33.01,66.02,66.02,"PT703",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1363,460,1,"headlight",,1,6.95,13.9,13.9,"H4651",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1365,420,17,"ANTI-FREEZE COOLANT",,2.5,4.25,8.5,8.5,"COOL",0,0,0,2,0,0,0,"AES",1,1,1,1,1,0,0,0,0,0,1,144,0,0,0,1,0,0,116,-1,0,,0,0,"AES",,,,,,2.5,,,,,,0,FALSE
1366,413,2,"Hose",,1,10.64,13.3,13.3,"22542646",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1367,413,3,"Separator",,1,20.85,26.06,26.06,"24572344",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1368,413,4,"Hose",,1,9.01,11.26,11.26,"24572340",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1369,413,5,"Htr asm",,1,108,135,135,"24576537",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1370,463,1,"Tune Up-","Replace all tune up parts as listed.",0,0,0,59.95,,0.86,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1371,463,2,"C.V. Front Seal -","remove and replace axle seals and retainer orings.",0,0,0,210,,3,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1372,463,3,"Dash drivers side -","Resecure  dash.",0,0,0,17.5,,0.25,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1373,463,4,"Hard start cold -","no problem found",0,0,0,0,,0,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1374,463,5,"Hood rod grommet -","parts on order",0,0,0,0,,0,0,0,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1375,463,6,"Brake Noise - squeal","Clean and adjust as listed. Road Test.",0,0,0,0,,0,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1376,463,7,"Oil leak & hose missing ( heat tube to air cleaner )","Replace as listed.",0,0,0,0,,0,0,0,4,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1377,438,10,"OIL FILTER",,1,4.57,9.62,9.62,"1036",0,0,0,1,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,2,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
1378,438,11,"ENGINE OIL",,1,1.25,2.05,2.05,"10/40",0,0,0,1,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,0,0,0,1,0,0,113,-1,0,,0,0,"OIL",,,,,,1,,,,,,0,FALSE
1379,438,12,"AUTO. TRANS. FLUID",,1,1.25,1.95,1.95,"ATF",0,0,0,1,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,0,0,0,1,0,0,112,-1,0,,0,0,"ATF",,,,,,1,,,,,,0,FALSE
1380,438,13,"BELT",,1,20.81,41.62,41.62,"6K870",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1381,438,14,"BRAKE CLEAN",,1,2.98,5.95,5.95,"Brake Clean",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1382,438,15,"Silicone",,1,5,10,10,"Silicone",0,0,0,1,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1383,443,0.1,"BATTERY",,1,46.95,78.95,78.95,"MT58",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1384,413,0.1,"OIL FILTER",,1,4.57,9.62,9.62,"1040",0,0,0,2,0,0,0,"NAPA",1,1,1,1,1,0,0,0,0,0,1,147,0,0,0,1,0,0,3,-1,0,,0,0,"NAPFLT",,,,,,1,,,,,,0,FALSE
1385,413,0.2,"ENGINE OIL",,1,1.25,2.05,2.05,"10/40",0,0,0,2,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,0,0,0,1,0,0,113,-1,0,,0,0,"OIL",,,,,,1,,,,,,0,FALSE
1386,413,0.3,,"RECOMMEND MORE FREQUENT OIL CHANGES.",0,0,0,0,,0,0,0,1,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1387,407,13,"DISTRIBUTOR CAP",,1,13.2,19.13,19.13,"30102-POG-A02",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1388,407,14,"DISTRIBUTOR ROTOR",,1,3.29,15.89,15.89,"30103-POG-A02",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1389,407,15,"SPARK PLUG",,6,1.67,2.74,2.74,"2262",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,6,,,,,,0,FALSE
1390,407,16,"FUEL FILTER",,1,11,18.65,18.65,"16010-ST5-933",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1391,407,17,"Top End Cleaner",,1,4.18,6.95,6.95,"X66A",0,0,0,2,0,0,0,"ACD-5002",1,1,1,1,1,0,0,0,0,0,1,145,0,0,0,1,0,0,131,-1,0,,0,0,"DELDE",,,,,,1,,,,,,0,FALSE
1392,407,18,"SEAFOAM FUEL ADDITIVE",,1,2.98,5.95,5.95,"SEAFOAM",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1393,407,2,"Tune Up","Replace tune up pieces as listed.",0,0,0,59.95,,0.86,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1394,407,2,"Replace fuel filter","as listed.",0,0,0,35,,0.5,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1395,407,2,"Clean throttle body and IAC","as listed.",0,0,0,17.5,,0.25,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1396,407,19,,"Recommend: coolant flush",0,0,0,0,,0,0,0,1,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1397,452,5,"ENGINE OIL",,4.5,1.25,2.05,2.05,"10/40",0,0,0,1,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,0,0,0,1,0,0,113,-1,0,,0,0,"OIL",,,,,,4.5,,,,,,0,FALSE
1402,463,9,"DISTRIBUTOR CAP",,1,3.47,7.95,7.95,"39100-4302",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1403,463,10,"IGNITION ROTOR",,1,1.32,2.72,2.72,"19102-33012",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1404,463,11,"SPARK PLUG",,4,1.3,2.08,2.08,"7133",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,4,,,,,,0,FALSE
1405,463,12,"AIR FILTER",,1,6.45,9.25,9.25,"SOA5165103",0,0,0,4,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1406,463,13,"POLLUTION CONT.VALVE",,1,1.93,4.58,4.58,"11810-A3501",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1407,463,14,"FUEL FILTER",,1,1.95,2.95,2.95,"SOA5165106",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1408,463,15,"DIFF. SIDE COVER SEAL",,1,2.01,9.07,9.07,"80672 7070",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1409,463,16,"DIFF. SIDE COVER SEAL",,1,2.12,9.07,9.07,"80672 7080",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1410,465,1,"STRUT ASSEMBLY - R&I [B]","1980-89 GL-10  One Side  DOES NOT include alignment. DOES NOT include Diagnosis or Testing of Air Suspension.",0,0,0,70,,1,1,1,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1411,465,2,"STEERING KNUCKLE - R&R [B]","1980-89 GL-10  Each  Includes: Replace bearings and Seals.",0,0,0,140,,2,2,2,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1412,407,20,"POLLUTION CONT.VALVE",,1,14.1,17.62,17.62,"17130-PK1-003",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1413,465,3,"FRONT END ALIGNMENT",,0,0,0,39.95,,0.57,0,0,1,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1414,465,4,"BALL JOINT",,1,11.01,29.98,29.98,"72106-7003",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1415,465,5,"WHEEL BEARING",,2,9.11,21.07,21.07,"90601-0015",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
1416,465,6,"SEAL",,2,3.65,6.35,6.35,"90625-0018",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,2,,,,,,0,FALSE
1417,465,7,"CLEANER",,1,2.98,5.95,5.95,"CLEANER",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,8,0,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1418,466,1,"Inspect CV Shafts","REPLACE  BOTH CV  SHAFTS A LISTED. ROAD TEST.",0,0,0,140,,2,0,0,3,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,5,0,0,0,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1419,407,21,"ENGINE OIL",,4.5,1.25,2.05,2.05,"10/40",0,0,0,2,0,0,0,"PENZ",1,1,1,1,1,0,0,0,0,0,1,149,0,0,0,1,0,0,113,-1,0,,0,0,"OIL",,,,,,4.5,,,,,,0,FALSE
1420,259,43,"EXPANSION TUBE",,1,4.28,8.56,8.56,"15-5151",0,0,0,4,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32,0,-1,0,,0,0,"DELDE",,,,,,1,,,,,,0,FALSE
1421,259,44,"ACCUMULATOR/DRIER ASSY",,1,45.28,90.56,90.56,"15-1645",0,0,0,4,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,32,0,-1,0,,0,0,"DELDE",,,,,,1,,,,,,0,FALSE
1422,259,45,"HR-6 COMPR & CLUTCH-NEW",,1,224.45,448.9,448.9,"15-2968",0,0,0,3,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,104,0,-1,0,,0,0,"DELDE",,,,,,1,,,,,,0,FALSE
1423,259,46,"A/C SYSTEM - CHARGE (COMPLETE) [B]","1974-01  All applicable models  ""NOTE 1: Times shown DO NOT include recover, evacuate and charge system. If necessary to open refrigerant system; refer to System Charge (Complete) for appropriate time."" ""NOTE 2: Times listed are for Factory and Dealer dash installed Integral Type air conditioning units only. Use necessary clock time for service of hang on units."" Includes: Recover, evacuate and recharge system.",0,0,0,98,,1.4,1.4,1.4,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1424,259,47,"A/C REFRIGERANT - RECOVER [B]","1974-01  All applicable models  ""NOTE 1: Times shown DO NOT include recover, evacuate and charge system. If necessary to open refrigerant system; refer to System Charge (Complete) for appropriate time."" ""NOTE 2: Times listed are for Factory and Dealer dash installed Integral Type air conditioning units only. Use necessary clock time for service of hang on units."" NOTE: This operation is not to be used with any other operations.",0,0,0,21,,0.3,0.3,0.3,2,0,1,0,,1,1,1,1,1,0,0,0,0,0,0,0,0,4,6,0,0,32,0,-1,0,,0,0,,,,,,,0,,,,,,0,FALSE
1425,259,44.1,"R12 to R134a conversion kit",,1,20,65,65,"RetroFit Kit",0,0,0,2,0,0,0,,1,1,1,1,1,0,0,0,0,0,1,115,0,0,0,1,0,8,154,-1,0,,0,0,,,,,,,1,,,,,,0,FALSE
1426,259,44.2,"FREON",,4,5.5,15,15,"R134A",0,0,0,3,0,0,0,"ACD-5002",1,1,1,1,1,0,0,0,0,0,1,115,0,0,0,1,0,0,153,-1,0,,0,0,"AC DE",,,,,,4,,,,,,0,FALSE
